IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
47211;молдинг 1.51.601;1.51.601;Нет;54.36;7510;724;;;31.19;31.19;1596.00
47212;молдинг 1.51.602;1.51.602;Нет;111.49;15398;1485;;;63.78;63.78;3274.00
47213;молдинг 1.51.603;1.51.603;Нет;159.30;22003;2122;;;91.11;91.11;4677.00
47214;молдинг 1.51.604;1.51.604;Нет;151.33;20899;2015;;;86.56;86.56;4443.00
47215;молдинг 1.51.605;1.51.605;Нет;41.28;5715;550;;;23.82;23.82;1199.00
47216;молдинг 1.51.606;1.51.606;Нет;50.73;7016;676;;;29.09;29.09;1489.00
48388;карниз 1.50.227 гибкий;1.50.227;Да;;24802;2391;;;;;5272.00
48390;молдинг 1.51.386;1.51.386;Нет;;3030;291;;;11,56;11,56;641.00
48392;плинтус 1.53.112;1.53.112;Нет;35,36;4891;471;289;8800;20,33;20,33;1038.00
65559;молдинг 1.51.387;1.51.387;Нет;;;570;;;;;1256.00
65560;молдинг 1.51.388;1.51.388;Нет;;;570;;;;;1256.00
65561;база 1.54.040;1.54.040;Нет;;;367;;;;;810.00
65562;база 1.54.040;1.54.040;Нет;;;367;;;;;810.00
65563;база 1.54.050;1.54.050;Нет;;;359;;;;;792.00
65564;база 1.54.050;1.54.050;Нет;;;359;;;;;792.00
65565;Элемент 1.54.018;1.54.018;Нет;;;371;;;;;817.00
65645;карниз 1.50.228 гибкий;1.50.228;Да;;;1879;;;;;4142.00
67964;карниз 1.50.623 гибкий;1.50.623;Да;;;1293;;;;;2852.00
69864;карниз 1.50.501;1.50.501;Нет;;11485;1006;;;43,10;43,10;2219.00
69865;карниз 1.50.502;1.50.502;Нет;;15127;1327;;;57,12;57,12;2925.00
69866;карниз 1.50.503;1.50.503;Нет;;12862;1128;;;48,36;48,36;2487.00
69867;карниз 1.50.504;1.50.504;Нет;;23768;2084;;;89,36;89,36;4594.00
69868;карниз 1.50.524;1.50.524;Нет;;23768;2084;;;89,36;89,36;4594.00
69873;молдинг 1.51.501;1.51.501;Нет;;9910;869;;;37,50;37,50;1915.00
69874;молдинг 1.51.502;1.51.502;Нет;;10471;917;;;39,60;39,60;2022.00
69875;молдинг 1.51.503;1.51.503;Нет;;7391;647;;;28,04;28,04;1427.00
69876;молдинг 1.51.504;1.51.504;Нет;;4710;412;;;17,87;17,87;899.00
69877;молдинг 1.51.510;1.51.510;Нет;;8008;702;;;30,14;30,14;1548.00
69878;молдинг 1.51.518;1.51.518;Нет;;24311;2132;;;91,46;91,46;4699.00
69879;молдинг 1.51.513;1.51.513;Нет;;9511;833;;;35,74;35,74;1836.00
69890;декоративная панель 1.59.501;1.59.501;Нет;;6739;590;;;25,58;25,58;1301.00
69891;декоративная панель 1.59.503;1.59.503;Нет;;9076;795;;;34,34;34,34;1753.00
69892;плинтус 1.53.501;1.53.501;Нет;;9782;858;;;36,80;36,80;1891.00
69893;орнамент 1.60.501;1.60.501;Нет;;2284;199;;;8,76;8,76;439.00
69894;орнамент 1.60.503;1.60.503;Нет;;1703;149;;;6,66;6,66;329.00
69895;розетка 1.56.501;1.56.501;Нет;;6340;555;;;23,82;23,82;1224.00
69896;розетка 1.56.502;1.56.502;Нет;;11322;993;;;42,75;42,75;2188.00
69900;розетка 1.56.503;1.56.503;Нет;;26721;2343;;;100,58;100,58;5166.00
69901;розетка гибкая 1.56.511;1.56.511;Нет;;3116;272;;;11,92;11,92;599.00
69902;арочный элемент 1.61.511 гибкий;1.61.511;Да;;38569;3382;;;145,08;145,08;7456.00
69903;потолочная панель 1.57.501;1.57.501;Нет;;9275;812;;;35,04;35,04;1791.00
69904;потолочная панель 1.57.502;1.57.502;Нет;;2952;257;;;11,22;11,22;568.00
69905;потолочная панель 1.57.503;1.57.503;Нет;;6739;590;;;25,58;25,58;1300.00
69906;потолочная панель 1.57.504;1.57.504;Нет;;3080;270;;;11,57;11,57;595.00
71228;декоративная панель 1.59.001;1.59.001;Нет;;;719;;;;;1584.00
73757;плинтус 1.53.112 гибкий;1.53.112;Да;70,72;9782;942;578;17600;40,66;40,66;2076.00
74261;карниз 6.50.101;6.50.101;Нет;;;258;;;;;569.00
74262;молдинг 6.51.301;6.51.301;Нет;;;156;;;;;344.00
74263;плинтус 6.53.101;6.53.101;Нет;;;390;;;;;782.00
74264;карниз 6.50.103;6.50.103;Нет;;;203;;;;;447.00
74265;карниз 6.50.105;6.50.105;Нет;;;207;;;;;457.00
74266;карниз 6.50.113;6.50.113;Нет;;;278;;;;;605.00
74267;карниз 6.50.115;6.50.115;Нет;;;211;;;;;423.00
74268;карниз 6.50.130;6.50.130;Нет;;;132;;;;;290.00
74269;карниз 6.50.154;6.50.154;Нет;;;83;;;;;183.00
74270;карниз 6.50.155;6.50.155;Нет;;;93;;;;;206.00
74271;карниз 6.50.157;6.50.157;Нет;;;106;;;;;233.00
74272;карниз 6.50.160;6.50.160;Нет;;;247;;;;;543.00
74273;карниз 6.50.165;6.50.165;Нет;;;312;;;;;689.00
74274;карниз 6.50.171;6.50.171;Нет;;;169;;;;;372.00
74275;карниз 6.50.172;6.50.172;Нет;;;150;;;;;330.00
74276;карниз 6.50.174;6.50.174;Нет;;;203;;;;;447.00
74277;карниз 6.50.229;6.50.229;Нет;;;459;;;;;1026.00
74278;карниз 6.50.230;6.50.230;Нет;;;499;;;;;1099.00
74279;карниз 6.50.248;6.50.248;Нет;;;392;;;;;865.00
74280;карниз 6.50.297;6.50.297;Нет;;;94;;;;;208.00
74281;карниз 6.50.298;6.50.298;Нет;;;127;;;;;279.00
74282;карниз 6.50.299;6.50.299;Нет;;;155;;;;;341.00
74283;молдинг 6.51.302;6.51.302;Нет;;;234;;;;;515.00
74284;молдинг 6.51.307;6.51.307;Нет;;;305;;;;;672.00
74285;молдинг 6.51.308;6.51.308;Нет;;;156;;;;;313.00
74286;молдинг 6.51.321;6.51.321;Нет;;;84;;;;;185.00
74287;молдинг 6.51.322;6.51.322;Нет;;;87;;;;;184.00
74288;молдинг 6.51.323;6.51.323;Нет;;;104;;;;;229.00
74289;молдинг 6.51.345;6.51.345;Нет;;;305;;;;;672.00
74290;молдинг 6.51.362;6.51.362;Нет;;;142;;;;;312.00
74291;молдинг 6.51.363;6.51.363;Нет;;;217;;;;;445.00
74292;молдинг 6.51.384;6.51.384;Нет;;;156;;;;;320.00
74293;молдинг 6.51.385;6.51.385;Нет;;;323;;;;;647.00
74294;молдинг 6.51.386;6.51.386;Нет;;;120;;;;;265.00
74295;молдинг 6.51.400;6.51.400;Нет;;;156;;;;;344.00
74296;плинтус 6.53.102;6.53.102;Нет;;;369;;;;;799.00
74297;плинтус 6.53.103;6.53.103;Нет;;;286;;;;;580.00
74298;плинтус 6.53.104;6.53.104;Нет;;;312;;;;;688.00
74299;плинтус 6.53.105;6.53.105;Нет;;;393;;;;;867.00
74300;плинтус 6.53.106;6.53.106;Нет;;;200;;;;;440.00
74301;плинтус 6.53.107;6.53.107;Нет;;;263;;;;;580.00
74302;плинтус 6.53.108;6.53.108;Нет;;;299;;;;;659.00
74303;плинтус 6.53.109;6.53.109;Нет;;;300;;;;;610.00
74304;плинтус 6.53.112;6.53.112;Нет;;;249;;;;;549.00
76545;  1.50.710;1.50.710;Нет;;;1245;;;53,63;53,63;2743.00
76546;  1.51.701;1.51.701;Нет;;;579;;;24,89;24,89;1277.00
76547;  1.51.711;1.51.711;Нет;;;724;;;;;1596.00
76560;  6.50.701;6.50.701;Нет;;;124;;;5,61;5,61;278.00
76561;  6.50.702;6.50.702;Нет;;;258;;;11,22;11,22;578.00
76562;  6.50.703;6.50.703;Нет;;;209;;;9,12;9,12;468.00
76563;  6.50.704;6.50.704;Нет;;;357;;;15,43;15,43;799.00
76564;  6.50.705;6.50.705;Нет;;;288;;;12,62;12,62;646.00
76565;  6.50.706;6.50.706;Нет;;;535;;;23,14;23,14;1199.00
76566;  6.50.708;6.50.708;Нет;;;223;;;9,81;9,81;499.00
76567;  6.50.709;6.50.709;Нет;;;494;;;21,38;21,38;1099.00
76568;  6.51.702;6.51.702;Нет;;;146;;;6,32;6,32;321.00
76569;  6.51.703;6.51.703;Нет;;;202;;;8,77;8,77;444.00
76570;  6.51.704;6.51.704;Нет;;;286;;;12,27;12,27;631.00
76571;  6.51.705;6.51.705;Нет;;;193;;;8,42;8,42;426.00
76572;  6.51.706;6.51.706;Нет;;;267;;;11,57;11,57;590.00
76573;  6.51.707;6.51.707;Нет;;;286;;;12,27;12,27;631.00
76574;  6.51.708;6.51.708;Нет;;;363;;;15,78;15,78;799.00
76575;  6.51.710;6.51.710;Нет;;;256;;;11,22;11,22;572.00
76576;  6.53.701;6.53.701;Нет;;;382;;;16,48;16,48;842.00
76577;  6.53.702;6.53.702;Нет;;;229;;;9,81;9,81;499.00
76578;  6.53.703;6.53.703;Нет;;;366;;;15,78;15,78;799.00
76579;  6.53.704;6.53.704;Нет;;;406;;;17,53;17,53;894.00
76580;  6.53.705;6.53.705;Нет;;;305;;;13,32;13,32;673.00
76581;розетка 1.56.701;1.56.701;Нет;;;1070;;;45,92;45,92;2360.00
76582;розетка 1.56.702;1.56.702;Нет;;;648;;;28,04;28,04;1429.00
76583;розетка 1.56.703;1.56.703;Нет;;;261;;;11,22;11,22;576.00
76584;розетка 1.56.705;1.56.705;Нет;;;671;;;29,09;29,09;1480.00
76586;розетка 1.56.707;1.56.707;Нет;;;660;;;28,39;28,39;1454.00
76587;розетка 1.56.708;1.56.708;Нет;;;807;;;34,70;34,70;1780.00
76588;розетка 1.56.709;1.56.709;Нет;;;472;;;20,33;20,33;1041.00
76589;розетка 1.56.710;1.56.710;Нет;;;1044;;;44,87;44,87;2301.00
78407;  6.50.711;6.50.711;Нет;;;124;;;5,61;5,61;278.00
78408;  6.50.712;6.50.712;Нет;;;258;;;11,22;11,22;578.00
78427;  6.51.710;6.51.710;Нет;;;256;;;11,22;11,22;572.00
78428;  1.51.711;1.51.711;Нет;;;724;;;;;1596.00
78429;  6.53.701;6.53.701;Нет;;;382;;;16,48;16,48;842.00
78430;  6.53.702;6.53.702;Нет;;;229;;;9,81;9,81;499.00
78431;  6.53.703;6.53.703;Нет;;;366;;;15,78;15,78;799.00
78432;  6.53.704;6.53.704;Нет;;;406;;;17,53;17,53;894.00
78433;  6.53.705;6.53.705;Нет;;;305;;;13,32;13,32;673.00
79707;  6.50.719;6.50.719;Нет;;;494;;;21,38;21,38;1099.00
83144;плинтус 1.53.111 гибкий;1.53.111;Да;;;888;;;;;1958.00
84138;карниз 1.50.285 гибкий;1.50.285;Да;;;1831;;;;;4038.00
84701;молдинг 1.51.366;1.51.366;Нет;;;413;;;;;899.00
93666;база 1.54.060;1.54.060;Нет;;;;;;;;792.00
93667;база 1.54.070;1.54.070;Нет;;;359;;;;;792.00
93749;база 1.54.060;1.54.060;Нет;;;;;;;;792.00
93750;база 1.54.070;1.54.070;Нет;;;359;;;;;792.00
98517;элемент 1.65.501;1.65.501;Нет;;;200;;;;;440.00
98518;элемент 1.65.502;1.65.502;Нет;;;180;;;;;396.00
98519;элемент 1.65.503;1.65.503;Нет;;;163;;;;;359.00
99041;молдинг 1.51.518;1.51.518;Нет;;24311;2132;;;91,46;91,46;4699.00
99042;молдинг 1.51.518;1.51.518;Нет;;24311;2132;;;91,46;91,46;4699.00
99043;потолочная панель 1.57.502;1.57.502;Нет;;2952;257;;;11,22;11,22;568.00
99044;потолочная панель 1.57.503;1.57.503;Нет;;6739;590;;;25,58;25,58;1300.00
99045;потолочная панель 1.57.504;1.57.504;Нет;;3080;270;;;11,57;11,57;595.00
104199;карниз 6.50.108;6.50.108;Нет;;;438;;;;;966.00
104753;молдинг 1.51.383 гибкий;1.51.383;Да;;;753;;;;;1662.00
109457;розетка 1.56.512;1.56.512;Нет;;;;;;;;566.00
