IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP163;IP_PROP164
6687;молдинг;1.51.307;Нет;4,00;70
6707;молдинг;1.51.369;Нет;4,00;70
6708;молдинг;1.51.376;Нет;4,00;70
6709;розетка;1.56.045;Нет;;35
6710;угловой элемент;1.52.352;Нет;4,00;18
6711;кронштейн;1.19.009;Нет;;19
6736;орнамент;1.60.037;Нет;;7
6737;орнамент;1.60.038;Нет;;8
6738;орнамент;1.60.039;Нет;;12
6739;орнамент;1.60.040;Нет;;8
6740;наличник;1.54.014;Нет;5,1;42
6741;розетка;1.56.043;Нет;;17
6742;розетка;1.56.048;Нет;;19
6743;розетка;1.56.049;Нет;;18
6744;розетка;1.56.051;Нет;;23
6749;карниз;1.50.290;Нет;4,00;70
6750;угловой элемент;1.52.375;Нет;4,00;18
6751;кронштейн;1.19.013;Нет;;19
6755;молдинг;1.51.338;Нет;4,00;38
6756;угловой элемент;1.52.376;Нет;4,00;18
6757;орнамент;1.60.035;Нет;;14
6758;орнамент;1.60.135;Нет;;14
6761;угловой элемент;1.52.283;Нет;4,00;21
6762;угловой элемент;1.52.284;Нет;4,00;18
6763;кронштейн;1.19.012;Нет;;19
6764;розетка;1.56.046;Нет;;45
6765;карниз;1.50.225;Нет;4,00;60
6766;карниз;1.50.226;Нет;4,00;60
6767;орнамент;1.60.036;Нет;;19
6768;карниз;1.50.289;Нет;4,00;60
6770;карниз FLEX;1.50.283;Да;4,00;60
6771;карниз;1.50.206;Нет;4,00;60
6772;кронштейн;1.19.014;Нет;;19
6773;карниз;1.50.295;Нет;4,00;60
6783;карниз;1.50.293;Нет;4,00;70
6784;карниз;1.50.294;Нет;4,00;60
6785;карниз FLEX;1.50.279;Да;4,00;70
6786;карниз FLEX;1.50.293;Да;4,00;70
6787;карниз FLEX;1.50.294;Да;4,00;60
6807;карниз FLEX;1.50.290;Да;4,00;70
6808;карниз FLEX;1.50.289;Да;4,00;60
6809;карниз FLEX;1.50.206;Да;4,00;60
6810;карниз FLEX;1.50.295;Да;4,00;60
6811;молдинг FLEX;1.51.376;Да;4,00;70
6812;молдинг FLEX;1.51.338;Да;4,00;38
6817;кронштейн;1.19.018;Нет;;19
6818;молдинг;1.51.382;Нет;4,00;70
6819;молдинг;1.51.377;Нет;4,00;70
6820;молдинг;1.51.379;Нет;4,00;38
6821;карниз;1.50.272;Нет;4,00;60
6823;молдинг FLEX;1.51.379;Да;4,00;38
6824;карниз FLEX;1.50.272;Да;4,00;60
6826;молдинг;1.51.371;Нет;4,00;70
6827;карниз;1.50.292;Нет;4,00;60
6828;карниз FLEX;1.50.292;Да;4,00;60
6829;карниз FLEX;1.50.225;Да;4,00;60
6830;карниз FLEX;1.50.226;Да;4,00;60
6831;карниз FLEX;1.50.214;Да;4,00;70
6835;молдинг;1.51.378;Нет;4,00;38
6836;розетка;1.56.052;Нет;;17
6837;квадрат;1.54.017;Нет;;8
8330;молдинг FLEX;1.51.378;Да;4,00;38
8331;молдинг FLEX;1.51.377;Да;4,00;70
8332;молдинг FLEX;1.51.382;Да;4,00;70
8981;кронштейн;1.19.015;Нет;;19
12094;карниз;1.50.298;Нет;4;60
12104;молдинг;1.51.372;Нет;4,00;38
13520;карниз;1.50.296;Нет;4,00;70
14598;угловой элемент;1.52.299;Нет;4,00;18
14599;угловой элемент;1.52.279;Нет;4,00;18
14600;молдинг;1.51.365;Нет;4,00;70
14781;плинтус;1.53.108;Нет;4,00;70
17562;кронштейн;1.19.016;Нет;;19
17563;розетка;1.56.053;Нет;;29
21020;карниз;1.50.227;Нет;4,00;78
21021;молдинг;1.51.385;Нет;4,00;70
21022;наличник;1.54.015;Нет;4;19
21023;сандрик;1.63.003;Нет;4,00;38
21126;плинтус FLEX;1.53.108;Да;4,00;70
21618;карниз;1.50.299;Нет;4,00;60
21619;карниз;1.50.297;Нет;2,00;60
21620;молдинг;1.51.383;Нет;4,00;70
21621;молдинг;1.51.384;Нет;4,00;70
21623;розетка;1.56.055;Нет;;41
22331;наличник;1.54.016;Нет;5;19
22334;молдинг FLEX;1.51.385;Да;4,00;70
22336;карниз FLEX;1.50.296;Да;4,00;70
22339;карниз FLEX;1.50.298;Да;4,00;60
26151;колонна;4.30.103;Нет;;
26629;карниз;1.50.249;Нет;4;70
27652;розетка;1.56.054;Нет;;37
28243;карниз FLEX;1.50.299;Да;4;60
28244;карниз FLEX;1.50.297;Да;2;60
28245;молдинг FLEX;1.51.384;Да;3;70
29278;карниз;1.50.215;Нет;4,00;60
29860;плинтус;1.53.111;Нет;5,00;70
31363;карниз;1.50.216;Нет;4,00;70
31409;розетка;1.56.057;Нет;;29
33172;кронштейн;1.19.017;Нет;;19
33407;карниз;1.50.228;Нет;4,00;78
36930;карниз FLEX;1.50.249;Да;4;70
37766;розетка;1.56.056;Нет;;25
38420;декоративная панель;1.59.003;Нет;30;21
38421;декоративная панель;1.59.004;Нет;30;73
38422;декоративная панель;1.59.005;Нет;30;73
42718;карниз FLEX;1.50.215;Да;4,00;60
42720;карниз FLEX;1.50.216;Да;4,00;70
43862;торцевой элемент;4.82.032;Нет;9;9
43863;торцевой элемент;4.82.131;Нет;9;9
43864;торцевой элемент;4.82.231;Нет;9;9
43865;торцевой элемент;4.82.232;Нет;9;9
43866;торцевой элемент;4.82.332;Нет;9;9
43867;торцевой элемент;4.82.331;Нет;9;9
43868;торцевой элемент;4.82.033;Нет;9;9
47206;карниз;1.50.229;Нет;4,00;60
47207;карниз;1.50.621;Нет;4,00;60
47208;карниз;1.50.622;Нет;4,00;78
47209;карниз;1.50.623;Нет;4,00;60
47210;карниз;1.50.624;Нет;4,00;78
47211;молдинг;1.51.601;Нет;4,00;70
47212;молдинг;1.51.602;Нет;4,00;83
47213;молдинг;1.51.603;Нет;4,00;78
47214;молдинг;1.51.604;Нет;4,00;83
47215;молдинг;1.51.605;Нет;4,00;70
47216;молдинг;1.51.606;Нет;4,00;70
48388;карниз FLEX;1.50.227;Да;4,00;78
48390;молдинг;1.51.386;Нет;4,00;38
48392;плинтус;1.53.112;Нет;4;70
65559;молдинг;1.51.387;Нет;2;70
65560;молдинг;1.51.388;Нет;2;70
65561;база;1.54.040;Нет;10;21
65562;база;1.54.040;Нет;10;21
65563;база;1.54.050;Нет;10;21
65564;база;1.54.050;Нет;10;21
65565;Элемент;1.54.018;Нет;2,5;0
65645;карниз FLEX;1.50.228;Да;4,00;78
67964;карниз FLEX;1.50.623;Да;4,00;60
69864;карниз;1.50.501;Нет;2.61;103
69865;карниз;1.50.502;Нет;5.24;103
69866;карниз;1.50.503;Нет;5.24;103
69867;карниз;1.50.504;Нет;11.07;103
69868;карниз;1.50.524;Нет;11.07;103
69873;молдинг;1.51.501;Нет;2.93;93
69874;молдинг;1.51.502;Нет;2.93;93
69875;молдинг;1.51.503;Нет;1.41;93
69876;молдинг;1.51.504;Нет;1.40;93
69877;молдинг;1.51.510;Нет;2.87;93
69878;молдинг;1.51.518;Нет;14;93
69879;молдинг;1.51.513;Нет;4.61;53
69890;декоративная панель;1.59.501;Нет;;103
69891;декоративная панель;1.59.503;Нет;32.85;103
69892;плинтус;1.53.501;Нет;4.46;53
69893;орнамент;1.60.501;Нет;;25
69894;орнамент;1.60.503;Нет;;25
69895;розетка;1.56.501;Нет;;20
69896;розетка;1.56.502;Нет;;20
69900;розетка;1.56.503;Нет;;20
69901;розетка гибкая;1.56.511;Нет;;20
69902;арочный элемент гибкий;1.61.511;Нет;13.54;103
69903;потолочная панель;1.57.501;Нет;;50
69904;потолочная панель;1.57.502;Нет;;50
69905;потолочная панель;1.57.503;Нет;;50
69906;потолочная панель;1.57.504;Нет;;50
71228;декоративная панель;1.59.001;Нет;30;73
73757;плинтус FLEX;1.53.112;Да;4,00;70
74261;карниз;6.50.101;Нет;2,36;70
74262;молдинг;6.51.301;Нет;0,85;38
74263;плинтус;6.53.101;Нет;3,92;70
74264;карниз;6.50.103;Нет;1,74;70
74265;карниз;6.50.105;Нет;2,43;64
74266;карниз;6.50.113;Нет;3,05;70
74267;карниз;6.50.115;Нет;1,43;64
74268;карниз;6.50.130;Нет;0,94;60
74269;карниз;6.50.154;Нет;0,44;60
74270;карниз;6.50.155;Нет;0,51;60
74271;карниз;6.50.157;Нет;0,67;60
74272;карниз;6.50.160;Нет;2,34;60
74273;карниз;6.50.165;Нет;2,97;70
74274;карниз;6.50.171;Нет;0,92;60
74275;карниз;6.50.172;Нет;1,03;60
74276;карниз;6.50.174;Нет;1,14;60
74277;карниз;6.50.229;Нет;39;60
74278;карниз;6.50.230;Нет;2,97;93
74279;карниз;6.50.248;Нет;3,59;93
74280;карниз;6.50.297;Нет;0,62;60
74281;карниз;6.50.298;Нет;0,78;60
74282;карниз;6.50.299;Нет;1,22;60
74283;молдинг;6.51.302;Нет;1,89;70
74284;молдинг;6.51.307;Нет;3,06;70
74285;молдинг;6.51.308;Нет;1,15;70
74286;молдинг;6.51.321;Нет;0,20;38
74287;молдинг;6.51.322;Нет;0,48;38
74288;молдинг;6.51.323;Нет;0,56;38
74289;молдинг;6.51.345;Нет;2,27;70
74290;молдинг;6.51.362;Нет;0,81;70
74291;молдинг;6.51.363;Нет;1,28;70
74292;молдинг;6.51.384;Нет;0,81;70
74293;молдинг;6.51.385;Нет;1,62;70
74294;молдинг;6.51.386;Нет;0,69;38
74295;молдинг;6.51.400;Нет;0,96;70
74296;плинтус;6.53.102;Нет;4,39;70
74297;плинтус;6.53.103;Нет;2,50;70
74298;плинтус;6.53.104;Нет;3,13;70
74299;плинтус;6.53.105;Нет;4,16;70
74300;плинтус;6.53.106;Нет;1,80;70
74301;плинтус;6.53.107;Нет;1,92;70
74302;плинтус;6.53.108;Нет;2,51;70
74303;плинтус;6.53.109;Нет;1,9;70
74304;плинтус;6.53.112;Нет;3,68;70
76545; ;1.50.710;Нет;11,56;105
76546; ;1.51.701;Нет;3,86;93
76547; ;1.51.711;Нет;6,32;93
76560; ;6.50.701;Нет;0,88;93
76561; ;6.50.702;Нет;1,81;93
76562; ;6.50.703;Нет;1,46;93
76563; ;6.50.704;Нет;3,27;93
76564; ;6.50.705;Нет;2,52;93
76565; ;6.50.706;Нет;4,82;103
76566; ;6.50.708;Нет;2,01;93
76567; ;6.50.709;Нет;4,42;93
76568; ;6.51.702;Нет;0,84;50
76569; ;6.51.703;Нет;1,17;93
76570; ;6.51.704;Нет;1,78;93
76571; ;6.51.705;Нет;1,13;93
76572; ;6.51.706;Нет;1,73;93
76573; ;6.51.707;Нет;1,87;93
76574; ;6.51.708;Нет;2,32;93
76575; ;6.51.710;Нет;1,66;93
76576; ;6.53.701;Нет;2,49;93
76577; ;6.53.702;Нет;1,50;93
76578; ;6.53.703;Нет;2,40;93
76579; ;6.53.704;Нет;3,12;50
76580; ;6.53.705;Нет;1,98;93
76581;розетка;1.56.701;Нет;;46
76582;розетка;1.56.702;Нет;;34
76583;розетка;1.56.703;Нет;;13
76584;розетка;1.56.705;Нет;;34
76586;розетка;1.56.707;Нет;;34
76587;розетка;1.56.708;Нет;;37
76588;розетка;1.56.709;Нет;;28
76589;розетка;1.56.710;Нет;;43
78407; ;6.50.711;Нет;0,88;93
78408; ;6.50.712;Нет;1,81;93
78409; ;6.50.713;Нет;1,46;93
78410; ;6.50.714;Нет;3,27;93
78411; ;6.50.715;Нет;2,52;93
78412; ;6.50.716;Нет;4,82;103
78427; ;6.51.710;Нет;1,66;93
78428; ;1.51.711;Нет;6,32;93
78429; ;6.53.701;Нет;2,49;93
78430; ;6.53.702;Нет;1,50;93
78431; ;6.53.703;Нет;2,40;93
78432; ;6.53.704;Нет;3,12;50
78433; ;6.53.705;Нет;1,98;93
79707; ;6.50.719;Нет;4,42;93
83144;плинтус FLEX;1.53.111;Да;5,00;70
84138;карниз FLEX;1.50.285;Да;4,00;79
84701;молдинг;1.51.366;Нет;1,05;70
93666;база;1.54.060;Нет;10;28
93667;база;1.54.070;Нет;10;28
93749;база;1.54.060;Нет;10;28
93750;база;1.54.070;Нет;10;28
