IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP537;IP_PROP538;IP_PROP539;IP_PROP540;IP_PROP541;IP_PROP542;IP_PROP543;IP_PROP664;IP_PROP672;IP_PROP673;IP_PROP674;IP_PROP675;IP_PROP676;IP_PROP677;IP_PROP678;IP_PROP702;IP_PROP703;IP_PROP704;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
150948;"Иваново, Салон ""Perlatti"" (ООО ""Феникс"")";"<p style=""margin: 6pt 0cm;""><strong><span>Магазин ""АРАГОН""</span></strong><strong></strong></p>
<p style=""margin: 0cm 0cm 0pt;""><span>Иваново, ул. Фридриха Энгельса, д.18</span></p>
<p style=""margin: 0cm 0cm 0pt;""><span>тел.: +7 493 258 0264, +7 915&nbsp;820 1116</span></p>
<p style=""margin: 0cm 0cm 0pt;""><span><a href=""mailto:aragondeco@mail.ru""><span style=""color: black; text-decoration: none; text-underline: none;"">aragondeco@mail.ru</span></a></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""line-height: 115%;""><a href=""http://www.aragondeco.ru/""><span style=""color: black; text-decoration: none; text-underline: none;"">www.aragondeco.ru</span></a></span></p>
<p>&nbsp;</p>";;пр-т Текстильщиков, д. 80, этаж 1;"ТЦ ""Аксон""";;"ООО ""Феникс""";"Салон ""Perlatti""";+7 (905) 109-38-62;perlatti-akson@mail.ru;perlatti-akson@mail.ru;;09:00 - 21:00;;Нет;Нет;Нет;Нет;;;aragondeco@mail.ru;retail;;composit;store;;;;Нет;;Нет;09:00 - 21:00;09:00 - 21:00;Да;;56.960068,40.981098;3131;;;
150948;"Иваново, Салон ""Perlatti"" (ООО ""Феникс"")";"<p style=""margin: 6pt 0cm;""><strong><span>Магазин ""АРАГОН""</span></strong><strong></strong></p>
<p style=""margin: 0cm 0cm 0pt;""><span>Иваново, ул. Фридриха Энгельса, д.18</span></p>
<p style=""margin: 0cm 0cm 0pt;""><span>тел.: +7 493 258 0264, +7 915&nbsp;820 1116</span></p>
<p style=""margin: 0cm 0cm 0pt;""><span><a href=""mailto:aragondeco@mail.ru""><span style=""color: black; text-decoration: none; text-underline: none;"">aragondeco@mail.ru</span></a></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""line-height: 115%;""><a href=""http://www.aragondeco.ru/""><span style=""color: black; text-decoration: none; text-underline: none;"">www.aragondeco.ru</span></a></span></p>
<p>&nbsp;</p>";;пр-т Текстильщиков, д. 80, этаж 1;"ТЦ ""Аксон""";;"ООО ""Феникс""";"Салон ""Perlatti""";+7 (905) 109-38-62;perlatti-akson@mail.ru;perlatti-akson@mail.ru;;09:00 - 21:00;;Нет;Нет;Нет;Нет;;;aragondeco@mail.ru;retail;;facade;store;;;;Нет;;Нет;09:00 - 21:00;09:00 - 21:00;Да;;56.960068,40.981098;3131;;;
151449;Владивосток, Салон ALTO (ООО «АЛЬТО-ДВ»);;;ул. Бородинская, д. 46/50;ТЦ Колорит, МЦ Бородино;Остановка Кольцо Багратиона;ООО «АЛЬТО-ДВ»;Салон ALTO;"+7 (423) 233-02-15; +7 (423) 232-43-55";evroplast@altodv.ru;;altodv.ru;09:00 - 18:00;;Нет;Нет;Нет;Нет;;;;retail;;;;;;;Да;;Нет;09:00 - 18:00;10:00 - 18:00;Да;;43.167862,131.934606;6789;;;
151881;"Москва, Интерьер-салон &quot;Стильные Обои&quot; (ИП Кругляков И.Г.)";;;Московская область, город Королёв, Октябрьский бульвар 3;;;ИП Кругляков И.Г.;"Интерьер-салон ""Стильные Обои""";+(495) 544-26-71;5442671@mail.ru;;5442671.ru;11:00-20:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";interior;;[HTML]Тумба ППУ, Т композит;;;Нет;;Нет;11:00-19:00;11:00-17:00;Да;;55.917816,37.841256;3109;;;
151881;"Москва, Интерьер-салон &quot;Стильные Обои&quot; (ИП Кругляков И.Г.)";;;Московская область, город Королёв, Октябрьский бульвар 3;;;ИП Кругляков И.Г.;"Интерьер-салон ""Стильные Обои""";+(495) 544-26-71;5442671@mail.ru;;5442671.ru;11:00-20:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";composit;;[HTML]Тумба ППУ, Т композит;;;Нет;;Нет;11:00-19:00;11:00-17:00;Да;;55.917816,37.841256;3109;;;
151882;"Москва, Студия ремонта &quot;Новый Дом&quot; (ИП Табаков А.Ю.)";;;Московская область, г. Пушкино, ул. Ярославское Шоссе, дом. 182 А;;Мкр. Серебрянка;ИП Табаков А.Ю.;"Студия ремонта ""Новый Дом""";+7(495)211-47-97;planeta-decora@mail.ru;;planeta-decora.ru;09:00-20:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";interior;del;[HTML]4 панели ППУ, панель композит;;8334;Нет;;Нет;09:00-20:00;09:00-20:00;Да;;56.008926,37.87358;3109;;;
151882;"Москва, Студия ремонта &quot;Новый Дом&quot; (ИП Табаков А.Ю.)";;;Московская область, г. Пушкино, ул. Ярославское Шоссе, дом. 182 А;;Мкр. Серебрянка;ИП Табаков А.Ю.;"Студия ремонта ""Новый Дом""";+7(495)211-47-97;planeta-decora@mail.ru;;planeta-decora.ru;09:00-20:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";composit;del;[HTML]4 панели ППУ, панель композит;;8334;Нет;;Нет;09:00-20:00;09:00-20:00;Да;;56.008926,37.87358;3109;;;
151883;Москва, Обои, плитка, лепнина (ИП Рендоренко Е.С.);;;г. Одинцово, ул.Дальняя 15, 2эт;ЕвроДом;Плитка, обои, лепнина на 2эт;ИП Рендоренко Е.С.;Обои, плитка, лепнина;"+7 (901) 536-68-69; +7 (926) 795-38-16";baisastyle@yandex.ru;;;10:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]4 панели ППУ;[HTML]Можно опубликовать ;9388;Нет;;Нет;10:00-19:00;10:00-19:00;Да;;55.661722,37.228084;3109;;;
151885;Москва, Лепнина (ИП Бисерикану А.М.);;;ГО Ленинский, Каширское шоссе, 26-й километр, 32, пав. А 7;;;ИП Бисерикану А.М.;Лепнина;"+7-926-160-33-60; 7-962-957-97-77";biserikanu-a@mail.ru;;;10:00-18:00;[HTML]Съезд на г. Видное;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]4 панели ППУ;;9406;Нет;;Нет;10:00-18:00;10:00-18:00;Да;;55.558338,37.771975;3109;;;
151885;Москва, Лепнина (ИП Бисерикану А.М.);;;ГО Ленинский, Каширское шоссе, 26-й километр, 32, пав. А 7;;;ИП Бисерикану А.М.;Лепнина;"+7-926-160-33-60; 7-962-957-97-77";biserikanu-a@mail.ru;;;10:00-18:00;[HTML]Съезд на г. Видное;Нет;Нет;Нет;Нет;;;;retail;;facade;del;[HTML]4 панели ППУ;;9406;Нет;;Нет;10:00-18:00;10:00-18:00;Да;;55.558338,37.771975;3109;;;
151887;Москва, Павильон ЛЕПНИНА (ИП Осипов И.А.);;;Раменский ГО, д. Становое, ТК Софьино, павильон 10/5;;;ИП Осипов И.А.;Павильон ЛЕПНИНА;7-977-316-34-34;89264175331@mail.ru;;;08:30-18:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";interior;del;[HTML]Т - ППУ, Т композит;;;Нет;;Нет;09:00-17:00;09:00-17:00;Да;;55.493743,38.151714;3109;;;
151887;Москва, Павильон ЛЕПНИНА (ИП Осипов И.А.);;;Раменский ГО, д. Становое, ТК Софьино, павильон 10/5;;;ИП Осипов И.А.;Павильон ЛЕПНИНА;7-977-316-34-34;89264175331@mail.ru;;;08:30-18:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";composit;del;[HTML]Т - ППУ, Т композит;;;Нет;;Нет;09:00-17:00;09:00-17:00;Да;;55.493743,38.151714;3109;;;
152847;Москва, Галерея ремонта (ИП Загорулько А.С.);;;Дубна, проспект Боголюбова, д.15;;;ИП Загорулько А.С.;Галерея ремонта;"+7 (916) 509-95-45; +7 (963) 651-63-43";otdelka@dubna.ru;;;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Тумба ППУ оранж, стенд композит оранж., нарезка ППУ 30см;;9518;Нет;;Нет;10:00-18:00;10:00-18:00;Да;;56.73738,37.165608;3109;;;
152847;Москва, Галерея ремонта (ИП Загорулько А.С.);;;Дубна, проспект Боголюбова, д.15;;;ИП Загорулько А.С.;Галерея ремонта;"+7 (916) 509-95-45; +7 (963) 651-63-43";otdelka@dubna.ru;;;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Тумба ППУ оранж, стенд композит оранж., нарезка ППУ 30см;;9518;Нет;;Нет;10:00-18:00;10:00-18:00;Да;;56.73738,37.165608;3109;;;
152957;Москва, UNIMART (ООО Юнимарт);;;ГО Истра, д. Захарово, вл.57;;;ООО Юнимарт;UNIMART;+7 (495) 118-39-52;info@unimart24.ru;;www.unimart24.ru;09:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]нет;[HTML]Брали стенд Мавритания - вернули июль 2020. Для стенда ППУ места нет. Работают по Шоу-кейсу. Заказы выстреливают (фасад/интерьер). ;9416;Нет;;Нет;10:00-17:00;Выходной;Нет;воскресенье ;55.803266,37.02774;3109;;;
152957;Москва, UNIMART (ООО Юнимарт);;;ГО Истра, д. Захарово, вл.57;;;ООО Юнимарт;UNIMART;+7 (495) 118-39-52;info@unimart24.ru;;www.unimart24.ru;09:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]нет;[HTML]Брали стенд Мавритания - вернули июль 2020. Для стенда ППУ места нет. Работают по Шоу-кейсу. Заказы выстреливают (фасад/интерьер). ;9416;Нет;;Нет;10:00-17:00;Выходной;Нет;воскресенье ;55.803266,37.02774;3109;;;
152958;Москва, San marco (ИП Лесин Ю.А.);;;Киевское шоссе, 22-й километр, владение 4. Бизнес парк Румянцево, корп. Г, вход 11, этаж 2, пав. 242Г;БЦ Румянцево ;;ИП Лесин Ю.А.;San marco;+7 (915) 377-20-92;sanmarco-mos@mail.ru;;www.sanmarco-centr.ru;10:00-20:30;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Панель композит;[HTML]ППУ только шоу-кейс;9539;Нет;;Нет;10:00-20:30;10:00-20:30;Да;;55.634552,37.437536;3109;;;
152958;Москва, San marco (ИП Лесин Ю.А.);;;Киевское шоссе, 22-й километр, владение 4. Бизнес парк Румянцево, корп. Г, вход 11, этаж 2, пав. 242Г;БЦ Румянцево ;;ИП Лесин Ю.А.;San marco;+7 (915) 377-20-92;sanmarco-mos@mail.ru;;www.sanmarco-centr.ru;10:00-20:30;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Панель композит;[HTML]ППУ только шоу-кейс;9539;Нет;;Нет;10:00-20:30;10:00-20:30;Да;;55.634552,37.437536;3109;;;
153385;Москва, Лепнина (ИП Гасис Д.В.);;;ГО Красногорск, Новорижское шоссе, 27-й километр, вл2, пав. А3;Балтия;;ИП Гасис Д.В.;Лепнина;+7 (915) 455-65-14;baltia-stroy@yandex.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Нарезка ППУ 30, нарезка фасад 40, панель композит, образец балюстрады;;9543;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.777288,37.225746;3109;;;
153385;Москва, Лепнина (ИП Гасис Д.В.);;;ГО Красногорск, Новорижское шоссе, 27-й километр, вл2, пав. А3;Балтия;;ИП Гасис Д.В.;Лепнина;+7 (915) 455-65-14;baltia-stroy@yandex.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Нарезка ППУ 30, нарезка фасад 40, панель композит, образец балюстрады;;9543;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.777288,37.225746;3109;;;
153385;Москва, Лепнина (ИП Гасис Д.В.);;;ГО Красногорск, Новорижское шоссе, 27-й километр, вл2, пав. А3;Балтия;;ИП Гасис Д.В.;Лепнина;+7 (915) 455-65-14;baltia-stroy@yandex.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;facade;del;[HTML]Нарезка ППУ 30, нарезка фасад 40, панель композит, образец балюстрады;;9543;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.777288,37.225746;3109;;;
153385;Москва, Лепнина (ИП Гасис Д.В.);;;ГО Красногорск, Новорижское шоссе, 27-й километр, вл2, пав. А3;Балтия;;ИП Гасис Д.В.;Лепнина;+7 (915) 455-65-14;baltia-stroy@yandex.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;facade;del;[HTML]Нарезка ППУ 30, нарезка фасад 40, панель композит, образец балюстрады;;9543;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.777288,37.225746;3109;;;
153386;Москва, Интерьерная лепнина (ИП Каюмов А.А.);;;ГО Истра, село Павловская Слобода, улица Ленина, 76/5, пав.31;Бессарабка;;ИП Каюмов А.А.;Интерьерная лепнина;8 925 038 99 13;voroshilova-marina@list.ru;;;09:00-21:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;;;8254;Нет;;Нет;09:00-21:00;09:00-21:00;Да;;55.816119,37.069115;3109;;;
153386;Москва, Интерьерная лепнина (ИП Каюмов А.А.);;;ГО Истра, село Павловская Слобода, улица Ленина, 76/5, пав.31;Бессарабка;;ИП Каюмов А.А.;Интерьерная лепнина;8 925 038 99 13;voroshilova-marina@list.ru;;;09:00-21:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;;;8254;Нет;;Нет;09:00-21:00;09:00-21:00;Да;;55.816119,37.069115;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;store;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;store;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;store;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153387;Москва, Лепнина интерьерная, фасадная (ИП Липадат С.Л.);;;Новорижское шоссе, 9-й км, ТК Петровский, пав. А 2;Петровский;;ИП Липадат С.Л.;Лепнина интерьерная, фасадная;"+7 (926) 425-66-37; +7 (926) 722-60-81";lipadat@mail.ru;;;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;store;[HTML]Нарезка ППУ 30см, Т композит, ;;9153;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784115,37.236977;3109;;;
153388;Москва, Студия дизайна design (ИП Кислякова Е.В.);;;ГО Одинцово, Северная улица, 35, офис 25;;;ИП Кислякова Е.В.;Студия дизайна design;+7 (910) 005 35 50;mail@arcodesign.ru;;;11:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;des;[HTML]4 панели ППУ, панель композит;;9583;Нет;;Нет;11:00-19:00;11:00-19:00;Да;;55.685476,37.255148;3109;;;
153388;Москва, Студия дизайна design (ИП Кислякова Е.В.);;;ГО Одинцово, Северная улица, 35, офис 25;;;ИП Кислякова Е.В.;Студия дизайна design;+7 (910) 005 35 50;mail@arcodesign.ru;;;11:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;des;[HTML]4 панели ППУ, панель композит;;9583;Нет;;Нет;11:00-19:00;11:00-19:00;Да;;55.685476,37.255148;3109;;;
153389;Москва, Лепнина (ИП Скрементова О.Н.);;;ГО Одинцово, рабочий посёлок Новоивановское, Западная улица, с19, пав.3;ТВЦ;;ИП Скрементова О.Н.;Лепнина;+7 (925) 910-60-17;alesskr@mail.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]ППУ панели А+В, панель композит;;9532;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.707165,37.357869;3109;;;
153389;Москва, Лепнина (ИП Скрементова О.Н.);;;ГО Одинцово, рабочий посёлок Новоивановское, Западная улица, с19, пав.3;ТВЦ;;ИП Скрементова О.Н.;Лепнина;+7 (925) 910-60-17;alesskr@mail.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]ППУ панели А+В, панель композит;;9532;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.707165,37.357869;3109;;;
153390;Москва, Лепнина (ИП Скрементова О.Н.);;;ГО Одинцово, рабочий посёлок Новоивановское, Западная улица, с19, пав.9;;;ИП Скрементова О.Н.;Лепнина;+7 (925) 910-60-17;alesskr@mail.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]4 панели ППУ;;9532;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.707723,37.357435;3109;;;
153390;Москва, Лепнина (ИП Скрементова О.Н.);;;ГО Одинцово, рабочий посёлок Новоивановское, Западная улица, с19, пав.9;;;ИП Скрементова О.Н.;Лепнина;+7 (925) 910-60-17;alesskr@mail.ru;;;08:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]4 панели ППУ;;9532;Нет;;Нет;08:00-20:00;08:00-20:00;Да;;55.707723,37.357435;3109;;;
153391;Москва, Beautiful walls (Красивые Стены);;;ГО Одинцово, Северная улица, д.35, офис 24;;;Красивые Стены;Beautiful walls;"+7 (910) 423-79-55; +7 (917)-599-31-09";beautiful_walls@mail.ru;;;10:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]ППУ Т-образный, ;;9585;Нет;;Нет;10:00-19:00;10:00-19:00;Да;;55.68555,37.254998;3109;;;
153391;Москва, Beautiful walls (Красивые Стены);;;ГО Одинцово, Северная улица, д.35, офис 24;;;Красивые Стены;Beautiful walls;"+7 (910) 423-79-55; +7 (917)-599-31-09";beautiful_walls@mail.ru;;;10:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;des;[HTML]ППУ Т-образный, ;;9585;Нет;;Нет;10:00-19:00;10:00-19:00;Да;;55.68555,37.254998;3109;;;
153391;Москва, Beautiful walls (Красивые Стены);;;ГО Одинцово, Северная улица, д.35, офис 24;;;Красивые Стены;Beautiful walls;"+7 (910) 423-79-55; +7 (917)-599-31-09";beautiful_walls@mail.ru;;;10:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]ППУ Т-образный, ;;9585;Нет;;Нет;10:00-19:00;10:00-19:00;Да;;55.68555,37.254998;3109;;;
153391;Москва, Beautiful walls (Красивые Стены);;;ГО Одинцово, Северная улица, д.35, офис 24;;;Красивые Стены;Beautiful walls;"+7 (910) 423-79-55; +7 (917)-599-31-09";beautiful_walls@mail.ru;;;10:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;des;[HTML]ППУ Т-образный, ;;9585;Нет;;Нет;10:00-19:00;10:00-19:00;Да;;55.68555,37.254998;3109;;;
153392;Москва, Обои на Лосинке (ИП Журавлев А. В.);;;Анадырский проезд 19/2;;;ИП Журавлев А. В.;Обои на Лосинке;+7-499-184-34-11;oboinalosinke@yandex.ru;;;09:30-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Панели ППУ А+В;;9588;Нет;;Нет;09:30-19:00;09:30-19:00;Да;;55.864671,37.68361;3109;;;
153632;Москва, Лепнина (ИП Назаров С.В.);;;ГО Щелково, д. Серково, строительный рынок Блокус, павильон LepninaRus;Блокус;;ИП Назаров С.В.;Лепнина;"+7 (495) 728-08-60; +7 (495) 108-63-83";sale@lepninashop.ru;;https://lepninashop.ru/;09:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Тумба ППУ, Т композит;[HTML]Запрещено размещать Европласт на сайте www.lepninarus.ru. Только логотип -продукцию можно посмотреть на точке - разрешили с 21.04.23;9622;Нет;;Нет;09:00-19:00;09:00-19:00;Да;;55.89853,37.964544;3109;;;
153632;Москва, Лепнина (ИП Назаров С.В.);;;ГО Щелково, д. Серково, строительный рынок Блокус, павильон LepninaRus;Блокус;;ИП Назаров С.В.;Лепнина;"+7 (495) 728-08-60; +7 (495) 108-63-83";sale@lepninashop.ru;;https://lepninashop.ru/;09:00-19:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Тумба ППУ, Т композит;[HTML]Запрещено размещать Европласт на сайте www.lepninarus.ru. Только логотип -продукцию можно посмотреть на точке - разрешили с 21.04.23;9622;Нет;;Нет;09:00-19:00;09:00-19:00;Да;;55.89853,37.964544;3109;;;
153633;Москва, WALLS.RU (ООО МосДизайн);;;Москва, ул. Складочная, д.1 стр27;;;ООО МосДизайн;WALLS.RU;+7 (499) 877-58-62;info@walls.ru;;www.walls.ru;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]нет;;9623;Нет;;Нет;10:00-21:00;10:00-21:00;Да;;55.803922,37.592667;3109;;;
153633;Москва, WALLS.RU (ООО МосДизайн);;;Москва, ул. Складочная, д.1 стр27;;;ООО МосДизайн;WALLS.RU;+7 (499) 877-58-62;info@walls.ru;;www.walls.ru;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;des;[HTML]нет;;9623;Нет;;Нет;10:00-21:00;10:00-21:00;Да;;55.803922,37.592667;3109;;;
153633;Москва, WALLS.RU (ООО МосДизайн);;;Москва, ул. Складочная, д.1 стр27;;;ООО МосДизайн;WALLS.RU;+7 (499) 877-58-62;info@walls.ru;;www.walls.ru;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]нет;;9623;Нет;;Нет;10:00-21:00;10:00-21:00;Да;;55.803922,37.592667;3109;;;
153633;Москва, WALLS.RU (ООО МосДизайн);;;Москва, ул. Складочная, д.1 стр27;;;ООО МосДизайн;WALLS.RU;+7 (499) 877-58-62;info@walls.ru;;www.walls.ru;10:00-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;des;[HTML]нет;;9623;Нет;;Нет;10:00-21:00;10:00-21:00;Да;;55.803922,37.592667;3109;;;
153745;Москва, Магазин Бобрёнок (ИП Якунина Н.Ю.);;;г. Серпухов, ул. Ворошилова 251;;;ИП Якунина Н.Ю.;Магазин Бобрёнок;"+7(4967)76-02-02; +7(4967)76-09-35";sergey_bks@mail.ru;;www.bobr.su;08:30-20:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Т композит;;9647;Нет;;Нет;08:30-20:00;08:30-20:00;Да;;54.937306,37.449089;3109;;;
153745;Москва, Магазин Бобрёнок (ИП Якунина Н.Ю.);;;г. Серпухов, ул. Ворошилова 251;;;ИП Якунина Н.Ю.;Магазин Бобрёнок;"+7(4967)76-02-02; +7(4967)76-09-35";sergey_bks@mail.ru;;www.bobr.su;08:30-20:00;;Нет;Нет;Нет;Нет;;;;retail;;composit;del;[HTML]Т композит;;9647;Нет;;Нет;08:30-20:00;08:30-20:00;Да;;54.937306,37.449089;3109;;;
153952;Москва, А 44 (ИП КАЮМОВ А. А.);;;"Строительный двор ""Петровский"", Пав. А 44 ,  9 km. Новорижского шоссе, в сторону Николо-Урюпино, Поздняково.";Петровский;;ИП КАЮМОВ А. А.;А 44;"+7(926)174-33-68; +7(929)950-61-19";lepninav42@mail.ru;;;09:00 - 18:00;;Нет;Нет;Нет;Нет;;;;retail;;interior;del;[HTML]Нарезка ППУ 40см, панель композит, тумба фасадная, образец балюстрады;;8254;Нет;;Нет;09:00 - 18:00;09:00 - 18:00;Да;;55.784579,37.236284;3109;;;
